date_tweeted,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id,reply_time
2017-09-21 07:21:08-07:00,miemela,2017-09-21 07:21:08-07:00,Thursday,818,356,7,910870988044283904,@AirbnbHelp Do I need to put the credit card postal code or my residence postal code?,910871522926981120,8.06666666667
2017-09-21 07:11:27-07:00,miemela,2017-09-21 07:11:27-07:00,Thursday,818,356,7,,@AirbnbHelp what is meant by zipcode? On the credit card number I need to put zipcode. Wht is that supposed to mean?,910869084090245120,7.56666666667
2017-09-21 07:04:45-07:00,BPragwat,2017-09-21 07:04:45-07:00,Thursday,5,4,7,910834754202816512,@AirbnbHelp Think we made a mistake by believing that Airbnb is a genuine website,910867396994273280,0.0
2017-09-21 06:59:26-07:00,SalimPickens,2017-09-21 06:59:26-07:00,Thursday,1713,1554,6,910851402469134336,@AirbnbHelp What I'd like is for hosts to maintain their calendars and be held to account for ruining our holidays… https://t.co/qRMIqnpoyu,910866059288334337,6.0
2017-09-21 06:58:27-07:00,BPragwat,2017-09-21 06:58:27-07:00,Thursday,5,4,6,910834754202816512,"@AirbnbHelp You have already taken too long ,we don't need any consolation by words ,you need to ACT as we(9 of us)… https://t.co/j3tDGyTjUH",910865812981923840,0.0
2017-09-21 06:49:14-07:00,DWslider,2017-09-21 06:49:14-07:00,Thursday,132,430,6,910863017411260416,@AirbnbHelp thanks for the quick reply guys! will try get rid of it,910863492508512257,13.8833333333
2017-09-21 06:36:34-07:00,TheKateMyers,2017-09-21 06:36:34-07:00,Thursday,3336,2308,6,,"Gulp. My favorite  @Airbnb host just left, canceling 7+ prepaid reservations. Any advice @AirbnbHelp?",910860306104094721,10.0833333333
2017-09-21 06:34:07-07:00,DWslider,2017-09-21 06:34:07-07:00,Thursday,132,430,6,,"@AirbnbHelp hi guys, can I use a US gift card on a UK Airbnb account? Been given one as a gift",910859687163285504,13.2333333333
2017-09-21 06:32:48-07:00,Inemb,2017-09-21 06:32:48-07:00,Thursday,188,738,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910859356006113281,0.0
2017-09-21 06:15:28-07:00,CecyGaGa,2017-09-21 06:15:28-07:00,Thursday,230,509,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910854994999508992,0.0
2017-09-21 05:53:38-07:00,always_love22,2017-09-21 05:53:38-07:00,Thursday,31,131,5,,"@AirbnbHelp Hi, please help! We can't reach our host and we've just arriveed in Santorini. Not sure what to do...",910849502642307072,8.91666666667
2017-09-21 05:48:56-07:00,SalimPickens,2017-09-21 05:48:56-07:00,Thursday,1713,1554,5,910829454582218752,@AirbnbHelp No it doesn't help. Let's keep this public and hopefully others can learn. Why are hosts allowed to can… https://t.co/q0K74vzjsi,910848318779084801,0.0
2017-09-21 05:47:36-07:00,always_love22,2017-09-21 05:47:36-07:00,Thursday,31,131,5,,@Airbnb @AirbnbHelp In Santorini and our host is not replying or answering our calls and messages.. please help!,910847984203653120,0.0
2017-09-21 05:47:24-07:00,SalimPickens,2017-09-21 05:47:24-07:00,Thursday,1713,1554,5,,@airbnbhelp @airbnb When are you going to introduce a cancellation fee for the host - to protect the customer and pay for the inconvenience?,910847933272219650,13.9666666667
2017-09-21 05:42:00-07:00,trishjtrishj,2017-09-21 05:42:00-07:00,Thursday,1035,761,5,910845310540369920,@AirbnbHelp Thank you. It has been sent,910846573407539200,2.63333333333
2017-09-21 05:37:16-07:00,mahlerite122,2017-09-21 05:37:16-07:00,Thursday,10,47,5,910844795538542592,@trishjtrishj @AirbnbHelp seriously?  you went on a vacation during hurricane season to a place prone to having hur… https://t.co/jK7dFtTlTV,910845384079106048,0.0
2017-09-21 05:36:28-07:00,tashwainberg,2017-09-21 05:36:28-07:00,Thursday,2,28,5,,@AirbnbHelp hi Xmas guests asked me to check all ok with their PayPal payment arriving 23/12/18. would appreciate if you could let me know,910845181380894720,58.3666666667
2017-09-21 05:34:56-07:00,trishjtrishj,2017-09-21 05:34:56-07:00,Thursday,1035,761,5,,@AirbnbHelp only has a 50%refund. I don't think that is fair,910844795538542592,2.05
2017-09-21 05:34:07-07:00,trishjtrishj,2017-09-21 05:34:07-07:00,Thursday,1035,761,5,,@AirbnbHelp hello the hurricane just destroyed Puerto Rico where I am vacationing and there is no power. In need a full refund but the host,910844590537822208,0.0
2017-09-21 05:25:37-07:00,alexdourado19,2017-09-21 05:25:37-07:00,Thursday,85,863,5,910809772525588480,@AirbnbHelp Eu quero a casa @marcimag_,910842452076097536,0.0
2017-09-21 05:02:04-07:00,theblyhhh,2017-09-21 05:02:04-07:00,Thursday,381,298,5,,@AirbnbHelp dm,910836523804839943,25.9
2017-09-21 04:56:39-07:00,rupeshjn258,2017-09-21 04:56:39-07:00,Thursday,98,241,4,910817905834635265,@AirbnbHelp Kindly note the fact that This is not on my wall sir. I have received a screen shot from a friend of mine.,910835158877487106,0.0
2017-09-21 04:52:29-07:00,HeyRowanEllis,2017-09-21 04:52:29-07:00,Thursday,6891,1002,4,,"Wow @AirbnbHelp, buy me a drink first 😂 https://t.co/5aLesH01h4",910834112918949888,0.0
2017-09-21 04:49:47-07:00,ArashGilan,2017-09-21 04:49:47-07:00,Thursday,1836,419,4,910829838973448197,@Proclaim @AirbnbHelp Yup so no one can se how terrible they are...🤦🏻‍♂️,910833433286512640,0.0
2017-09-21 04:49:04-07:00,ArashGilan,2017-09-21 04:49:04-07:00,Thursday,1836,419,4,910823791781130240,"@AirbnbHelp That’s the thing, you’re great with replys but not the actual help. Over a month now we have tried to c… https://t.co/LosvetuchD",910833252839108608,6.23333333333
2017-09-21 04:45:01-07:00,amill34,2017-09-21 04:45:01-07:00,Thursday,138,391,4,910462873712889856,@AirbnbHelp @Airbnb Thank you for sorting this out!!!!!!!!!!,910832231907655680,13.9333333333
2017-09-21 04:43:25-07:00,VolcanoColima,2017-09-21 04:43:25-07:00,Thursday,113,491,4,,"RT @pasillotur: Activa @AirbnbHelp programa en la #CDMX, tras el sismo de este martes. Aquí la información https://t.co/0SrHeAYo7N",910831829652881408,0.0
2017-09-21 04:35:30-07:00,Proclaim,2017-09-21 04:35:30-07:00,Thursday,684,191,4,910820020120408065,@ArashGilan @AirbnbHelp via DM 😉,910829838973448197,0.0
2017-09-21 04:28:47-07:00,BPragwat,2017-09-21 04:28:47-07:00,Thursday,5,4,4,910826452437864448,@AirbnbHelp We have already waited too long for you to do something.,910828147188277248,26.25
2017-09-21 04:27:04-07:00,sophtsouros,2017-09-21 04:27:04-07:00,Thursday,190,521,4,910744323343384576,@AirbnbHelp Thank you!,910827713929338880,0.0
2017-09-21 04:22:35-07:00,MitZfit100,2017-09-21 04:22:35-07:00,Thursday,1346,3582,4,910742685824245762,@Womanoffaith07 @AirbnbHelp I guess not babe...I guess not. Need to contact the hoast tbh!,910826589637808128,0.0
2017-09-21 04:20:41-07:00,MitZfit100,2017-09-21 04:20:41-07:00,Thursday,1346,3582,4,910743166562766849,"@Womanoffaith07 @AirbnbHelp 😂😂😂😂 you said ""#ourlivesmatter""",910826111281565696,0.0
2017-09-21 04:18:39-07:00,BPragwat,2017-09-21 04:18:39-07:00,Thursday,5,4,4,910557372971708417,@prachi_pj @Airbnb_uk @Airbnb_uk @AirbnbHelp is a fraud company with ridiculous customer service as we have been ho… https://t.co/OvwlrT8kdg,910825597789601792,0.0
2017-09-21 04:02:29-07:00,prachi_pj,2017-09-21 04:02:29-07:00,Thursday,211,280,4,910559924572352518,@AirbnbHelp We r 9 people with our luggage still on the streets f london &amp; there is nothing that @Airbnb_uk @Airbnb… https://t.co/0h2nNawswU,910821528111124481,14.4
2017-09-21 03:56:29-07:00,ArashGilan,2017-09-21 03:56:29-07:00,Thursday,1836,419,3,,Wow @AirbnbHelp is really terrible in handling customer experience. Expected a lot more.,910820020120408065,14.9833333333
2017-09-21 03:47:33-07:00,triatletanovata,2017-09-21 03:47:33-07:00,Thursday,414,232,3,,@AirbnbHelp @airbnb_es estimados.. sigo aún sin respuesta a la devolución de mis reservas,910817773294637056,0.0
2017-09-21 03:43:33-07:00,rupeshjn258,2017-09-21 03:43:33-07:00,Thursday,98,241,3,,I didn't go to Kolkata ever in my life. Such advertisements are unacceptable. @facebook @AirbnbHelp @Airbnb… https://t.co/RackzBjLuv,910816763599712256,4.53333333333
2017-09-21 03:33:03-07:00,JosephM90980698,2017-09-21 03:33:03-07:00,Thursday,111,352,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910814120320040960,0.0
2017-09-21 03:05:38-07:00,Mick_McCabe,2017-09-21 03:05:38-07:00,Thursday,382,512,3,,@AirbnbHelp you should change your name you're not helpful at all,910807220690063360,0.0
2017-09-21 02:54:46-07:00,orviljuarez,2017-09-21 02:54:46-07:00,Thursday,3894,3703,2,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910804489115811840,0.0
2017-09-21 02:52:38-07:00,Mick_McCabe,2017-09-21 02:52:38-07:00,Thursday,382,512,2,,@AirbnbHelp Been on hold for 1 hour 10 mins trying to talk to some one and they just hung up,910803951993475072,0.0
2017-09-21 02:43:58-07:00,lala_doyle,2017-09-21 02:43:58-07:00,Thursday,24,127,2,910801618274279424,@AirbnbHelp Can I have a date please. As soon doesn’t seem to mean soon.,910801769755758592,5.85
2017-09-21 02:37:26-07:00,lala_doyle,2017-09-21 02:37:26-07:00,Thursday,24,127,2,910798852873232384,@AirbnbHelp I have checked my bank statement and have two two payments of £182.10 taken on the 29th of August.,910800127824195584,5.93333333333
2017-09-21 02:30:53-07:00,NevF,2017-09-21 02:30:53-07:00,Thursday,550,746,2,910798032391884800,@AirbnbHelp Almost as if I'm listening in on someone else's call or something.,910798479546617856,0.0
2017-09-21 02:30:37-07:00,NevF,2017-09-21 02:30:37-07:00,Thursday,550,746,2,910798032391884800,@AirbnbHelp You seem to be missing a digit? Also I keep getting connected to other people's calls or something weird,910798412316102656,5.63333333333
2017-09-21 02:24:15-07:00,lala_doyle,2017-09-21 02:24:15-07:00,Thursday,24,127,2,910043195123302400,@AirbnbHelp Another 48hours..... 😫,910796807785107456,8.13333333333
2017-09-21 02:13:22-07:00,a_yondz,2017-09-21 02:13:22-07:00,Thursday,27,77,2,,@AirbnbHelp Please help. I don't know why my travel credit didn't apply? This is so frustrating because I'm now short on my budget.,910794069739175936,5.38333333333
2017-09-21 02:06:35-07:00,wordwarfare,2017-09-21 02:06:35-07:00,Thursday,2174,803,2,910789954388811776,@AirbnbHelp Thanks,910792363408273408,2.38333333333
2017-09-21 02:03:36-07:00,HelenaThomas,2017-09-21 02:03:36-07:00,Thursday,328,857,2,910781616821334016,"@AirbnbHelp Thanks, just sent it, along with what should be the last stay on the account.",910791613391282176,0.0
2017-09-21 01:57:32-07:00,openmind69,2017-09-21 01:57:32-07:00,Thursday,865,1073,1,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910790085288833024,0.0
2017-09-21 01:55:39-07:00,moneymanrubio,2017-09-21 01:55:39-07:00,Thursday,115,117,1,910788853602050048,@VixStar_Vlog @AirbnbHelp @Airbnb What's happened,910789609319264256,0.0
2017-09-21 01:51:03-07:00,wordwarfare,2017-09-21 01:51:03-07:00,Thursday,2174,803,1,910723735275139074,"@AirbnbHelp Sure, doing that. Can you help me with your customer support contact details for further doubts?",910788453951987712,5.96666666667
2017-09-21 01:20:50-07:00,willyprince,2017-09-21 01:20:50-07:00,Thursday,357,1393,1,,@AirbnbHelp hey - been on the phone to you now for 43m34s and counting. what's your average wait time for support?,910780847799832577,7.03333333333
2017-09-21 01:10:23-07:00,tonyrey22,2017-09-21 01:10:23-07:00,Thursday,346,1811,1,,"RT @AirbnbHelp: @RoGaray Hi, Airbnb has activated our host community to open their homes for $0 for those impacted by the earthquake in CDM…",910778218327703552,0.0
2017-09-21 00:55:00-07:00,HelenaThomas,2017-09-21 00:55:00-07:00,Thursday,328,857,0,,"@AirbnbHelp Trying to verify my account, but the CC details you are asking about expired years ago.  What can I do?!",910774349505941505,28.8833333333
2017-09-21 00:52:50-07:00,psybercity,2017-09-21 00:52:50-07:00,Thursday,316,407,0,,"@AirbnbHelp @Airbnb After BOOKING &amp; PAYING, host told me that the price was for ANOTHER ROOM and we cancelled. Now I lost my TRAVEL CREDIT😡😠",910773800731594752,14.7833333333
2017-09-21 00:32:42-07:00,MontyMama2,2017-09-21 00:32:42-07:00,Thursday,12,22,0,910657054557245440,@AirbnbHelp I am going to DM you! Thank you!,910768736604266498,0.0
2017-09-21 00:05:10-07:00,thewarm_ed,2017-09-21 00:05:10-07:00,Thursday,98,332,0,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910761804896378885,0.0
2017-09-20 23:50:01-07:00,dtoropal,2017-09-20 23:50:01-07:00,Wednesday,513,332,23,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910757993616150528,0.0
2017-09-20 23:19:33-07:00,WilkoDavid,2017-09-20 23:19:33-07:00,Wednesday,245,306,23,,"Hey @AirbnbHelp, you've asked me to accept your new terms but after I click ""agree"", you then tell me I chose to disagree. Help?!",910750325539168256,23.7666666667
2017-09-20 23:19:32-07:00,sallypayne13,2017-09-20 23:19:32-07:00,Wednesday,45,129,23,,@AirbnbHelp thanks for responding can you pls assist with my review,910750322938847232,77.0833333333
2017-09-20 23:16:05-07:00,sarahwanders,2017-09-20 23:16:05-07:00,Wednesday,6,36,23,910746822846459904,@AugustSmartHome @AirbnbHelp @AugustHomeInc see above - can you help?,910749453237153792,0.0
2017-09-20 23:11:00-07:00,MelinHB,2017-09-20 23:11:00-07:00,Wednesday,972,1106,23,910746276668563456,@AirbnbHelp but my issue is the account I used is now closed I have changed banks. I booked this over 6 months ago,910748174444257281,28.0833333333
2017-09-20 23:10:37-07:00,zippydazipster,2017-09-20 23:10:37-07:00,Wednesday,2355,3357,23,,@AirbnbHelp ... what is going on? Can't book anything in Sydney?,910748080294608896,18.35
2017-09-20 23:06:14-07:00,Mme_Skinny,2017-09-20 23:06:14-07:00,Wednesday,62,187,23,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910746976114937856,0.0
2017-09-20 22:51:06-07:00,Womanoffaith07,2017-09-20 22:51:06-07:00,Wednesday,95,302,22,910641342031781888,"@MitZfit100 @AirbnbHelp Seriously so where do they expect us to stay, we are not The Flinstones no way are we going… https://t.co/XHgP3dgF9u",910743166562766849,0.0
2017-09-20 22:49:11-07:00,Womanoffaith07,2017-09-20 22:49:11-07:00,Wednesday,95,302,22,910641342031781888,@MitZfit100 @AirbnbHelp dead wrong for this an earthqake damage takes years to fix not weeks not months years so I… https://t.co/5uODrDbUdh,910742685824245762,0.0
2017-09-20 22:45:13-07:00,MelinHB,2017-09-20 22:45:13-07:00,Wednesday,972,1106,22,910740784240087040,@AirbnbHelp but not on how to change the account for refund,910741686812164097,18.2333333333
2017-09-20 22:36:54-07:00,KMuncie,2017-09-20 22:36:54-07:00,Wednesday,1032,1582,22,910730147699073025,@AirbnbHelp They are exorbitant and it completely degrades my interest in using @Airbnb to book lodging. They may s… https://t.co/kNEDubnbPg,910739592332009472,14.6166666667
2017-09-20 22:32:52-07:00,sophtsouros,2017-09-20 22:32:52-07:00,Wednesday,190,521,22,,"@AirbnbHelp Please consider adding #Esperanto to the list of languages on one's profile! ""Language is wine upon the lips"" #BelongAnywhere",910738576987574273,22.8333333333
2017-09-20 22:30:15-07:00,MelinHB,2017-09-20 22:30:15-07:00,Wednesday,972,1106,22,,Dear @Airbnb @AirbnbHelp what happens If you have a host that cancels and you closed the account you orig. used help,910737920763367424,11.3833333333
2017-09-20 22:23:47-07:00,SethAMcCoy,2017-09-20 22:23:47-07:00,Wednesday,1446,2787,22,910735033077465088,@AirbnbHelp Great. Thanks. Waiting on email confirmation of refund.,910736293965045760,5.6
2017-09-20 22:23:29-07:00,MichMissBlokita,2017-09-20 22:23:29-07:00,Wednesday,211,478,22,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910736217779601408,0.0
2017-09-20 22:13:28-07:00,SethAMcCoy,2017-09-20 22:13:28-07:00,Wednesday,1446,2787,22,910729241041530881,@AirbnbHelp Monica helped. Thank you!!,910733696625455104,5.31666666667
2017-09-20 22:12:56-07:00,Saiphl,2017-09-20 22:12:56-07:00,Wednesday,358,231,22,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910733561824546816,0.0
2017-09-20 22:08:41-07:00,Arrucha,2017-09-20 22:08:41-07:00,Wednesday,2178,834,22,,"RT @AirbnbHelp: @MrIsaacHerrera Hi, Airbnb has activated our host community to open their homes for $0 for those impacted by the earthquake…",910732490595295232,0.0
2017-09-20 22:03:43-07:00,MrIsaacHerrera,2017-09-20 22:03:43-07:00,Wednesday,728,934,22,,"RT @AirbnbHelp: @MrIsaacHerrera Hi, Airbnb has activated our host community to open their homes for $0 for those impacted by the earthquake…",910731241275535360,0.0
2017-09-20 21:48:35-07:00,washedpickle,2017-09-20 21:48:35-07:00,Wednesday,192,276,21,910718253684555776,@Sneaksnm @Airbnb @AirbnbHelp this violates the code of conduct!,910727435267837952,0.0
2017-09-20 21:46:20-07:00,SethAMcCoy,2017-09-20 21:46:20-07:00,Wednesday,1446,2787,21,,I've never had a bad @Airbnb booking experience until tonight. Cockroaches IN the bed. Gah!! #NYC @AirbnbHelp Waiting in Monica to call back,910726867266805763,9.43333333333
