,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id
1558,AirbnbHelp,2017-09-21 02:31:47-07:00,Thursday,50454,6005,2,910796807785107456,@lala_doyle We'd also recommend you to contact your credit card company so they can assist you with locating the refund. (2/4),910798705246314496
1559,AirbnbHelp,2017-09-21 02:31:38-07:00,Thursday,50454,6005,2,910794917726867456,"@PlanetWilson If you were double charged, please send us a screenshot of your bank statement so that we can assist… https://t.co/NDM6BQ2yAj",910798665329123328
1560,AirbnbHelp,2017-09-21 02:31:30-07:00,Thursday,50454,6005,2,910796807785107456,"@lala_doyle Hi Alana, we're sorry for the wait. We've updated the team once again to follow up with you as soon as possible. (1/4)",910798632131153920
1561,AirbnbHelp,2017-09-21 02:29:07-07:00,Thursday,50454,6005,2,910797363127767041,"@NevF Hi Neville, it should be working fine (+3531697183). Please DM us with more info and your email so that we can help. Thanks!",910798032391884800
1562,AirbnbHelp,2017-09-21 02:19:52-07:00,Thursday,50454,6005,2,910788853602050048,"@VixStar_Vlog Hi Victoria, we're sorry you feel this way. We've got your DM and will follow up there. Thank you",910795703156396032
1563,AirbnbHelp,2017-09-21 02:18:45-07:00,Thursday,50454,6005,2,910794069739175936,"@a_yondz Hi there, we're here to help. Please DM us your login email &amp; we'll have a look into this. Thanks. https://t.co/WCQEFGIlXC",910795424168071168
1564,AirbnbHelp,2017-09-21 02:08:58-07:00,Thursday,50454,6005,2,910792363408273408,"@wordwarfare You're welcome, Ritwick. We got your recent DM, we'll take it from there. Thank you!",910792960836538368
1565,AirbnbHelp,2017-09-21 02:00:37-07:00,Thursday,50454,6005,2,910789531326124035,"@claudine_levy Hey, Claudine. We'd like to help but we need more details. Could you DM us, please? We'll be here to assist, thank you!",910790861184798720
1566,AirbnbHelp,2017-09-21 01:57:01-07:00,Thursday,50454,6005,1,910788453951987712,"@wordwarfare Here's how to contact us, Ritwick: https://t.co/aE7Ya8qUvE DM us the country you're calling from. We'l… https://t.co/V2u1J6gitp",910789954388811776
1567,AirbnbHelp,2017-09-21 01:27:52-07:00,Thursday,50454,6005,1,910780847799832577,@willyprince We are sorry to hear of this experience and are here to help. We have received your DM and will be replying there directly.,910782617833832449
1568,AirbnbHelp,2017-09-21 01:23:53-07:00,Thursday,50454,6005,1,910774349505941505,"@HelenaThomas Hi Helena, let us help you on this. Could you DM us the email address linked to your profile, please?… https://t.co/ylTQWA3JLi",910781616821334016
1569,AirbnbHelp,2017-09-21 01:10:43-07:00,Thursday,50454,6005,1,910765152739430400,"@Feel_My_Heat Hi Matt, let us look into this closely. Could you DM us the email address linked to your profile, ple… https://t.co/YN4pmzswuI",910778304562651136
1570,AirbnbHelp,2017-09-21 01:07:37-07:00,Thursday,50454,6005,1,910773800731594752,@psybercity We would like to have a look into this as it sounds that the host should have cancelled. Could you DM u… https://t.co/sFXxvlvQAL,910777521783832576
1571,AirbnbHelp,2017-09-21 01:07:20-07:00,Thursday,50454,6005,1,910763637672902656,@denfitz Hi Denis! We've received your query and forwarded it already to an appropriate team for a further investigation. Thanks.,910777451336347648
1572,AirbnbHelp,2017-09-21 00:49:45-07:00,Thursday,50454,6005,0,910765905893871616,"@ChillsRevolver Read more here: https://t.co/XVrBbuR3FK . If you need any help finding a new place, send us a DM. We're here for you 2/2",910773026651820032
1573,AirbnbHelp,2017-09-21 00:49:20-07:00,Thursday,50454,6005,0,910765905893871616,@ChillsRevolver We're sorry to hear this! The payment will be automatically transferred to a new reservation unless you request a refund 1/1,910772920947036160
1574,AirbnbHelp,2017-09-21 00:36:37-07:00,Thursday,50454,6005,0,910750322938847232,@sallypayne13 Sure thing Sally! We received your DM &amp; we'll get back to you in a minute. Thanks,910769721770946562
1575,AirbnbHelp,2017-09-20 23:45:05-07:00,Wednesday,50454,6005,23,910718394101415937,"@SteveLauterbach Hi Steve, we got your DM &amp; we wrote you a reply. We'll continue it from there. Thank you!",910756750495756288
1576,AirbnbHelp,2017-09-20 23:43:19-07:00,Wednesday,50454,6005,23,910750325539168256,@WilkoDavid We're sorry to hear this and would like to take a closer look. Can you DM your email so we can locate y… https://t.co/BbjFLV9qIK,910756307912753153
1577,AirbnbHelp,2017-09-20 23:39:05-07:00,Wednesday,50454,6005,23,910748174444257281,@MelinHB We recommend contacting the financial institution. We are only able to issue refunds to the method used to make the payment.,910755240479256576
1578,AirbnbHelp,2017-09-20 23:28:58-07:00,Wednesday,50454,6005,23,910748080294608896,@zippydazipster We're sorry to hear about the trouble and would be happy to look into this. Can you DM your email s… https://t.co/apFCaP8jLB,910752696822648832
1579,AirbnbHelp,2017-09-20 23:16:13-07:00,Wednesday,50454,6005,23,910744357644402689,"@OlympicSausage We are always glad to hear it. If you ever need assistance in the future, we are just a DM away.",910749489803165696
1580,AirbnbHelp,2017-09-20 23:03:27-07:00,Wednesday,50454,6005,23,910741686812164097,"@MelinHB If you choose 'refund' not 'rebooking', your refund will be automatically going back to your account withi… https://t.co/zQhvgFuEnu",910746276668563456
1581,AirbnbHelp,2017-09-20 22:55:42-07:00,Wednesday,50454,6005,22,910738576987574273,"@sophtsouros Hi Sophie, thank you for your feedback. We will report your voice to our relevant team. Please let us… https://t.co/cTkKjzdpcI",910744323343384576
1582,AirbnbHelp,2017-09-20 22:52:27-07:00,Wednesday,50454,6005,22,910729818500628481,"@iVinay shortly. Let's work together to resolve this. Rest assured, we're here to help! 2/2",910743505571545088
1583,AirbnbHelp,2017-09-20 22:52:20-07:00,Wednesday,50454,6005,22,910729818500628481,"@iVinay Hi Vinay, we apologize for the delay and we're sorry to hear about your experience. We've further updated y… https://t.co/EDgd7fRwcH",910743476349865984
1584,AirbnbHelp,2017-09-20 22:51:31-07:00,Wednesday,50454,6005,22,910739592332009472,@KMuncie We're sorry to hear that and have recorded your feedback to be used for the betterment of our community. W… https://t.co/wN8KlFGSaz,910743274108936197
1585,AirbnbHelp,2017-09-20 22:41:38-07:00,Wednesday,50454,6005,22,910737920763367424,"@MelinHB Hi Melissa, we're sorry to hear that! We've reached out to you via email to assist further on this. Could… https://t.co/XSdKMKVyUH",910740784240087040
1586,AirbnbHelp,2017-09-20 22:29:23-07:00,Wednesday,50454,6005,22,910736293965045760,@SethAMcCoy Sounds great. We're always here.,910737701346975744
1587,AirbnbHelp,2017-09-20 22:21:12-07:00,Wednesday,50454,6005,22,910699535093030912,"@pipmagic No problem at all, Timothy! We're glad to hear you are delighted with our gift and rest assured we're her… https://t.co/0HoNU663eB",910735641343913985
1588,AirbnbHelp,2017-09-20 22:18:47-07:00,Wednesday,50454,6005,22,910733696625455104,@SethAMcCoy We're glad to hear that! We're just one tweet away if you need our assistance.,910735033077465088
1589,AirbnbHelp,2017-09-20 22:08:04-07:00,Wednesday,50454,6005,22,910687343367114752,@vanessa_angell We've received your DM as well and will follow up with you there. Thank you.,910732338660872197
1590,AirbnbHelp,2017-09-20 22:05:10-07:00,Wednesday,50454,6005,22,910730835057287169,"@serena_oreilly Hi Serena, we are so sorry to hear this and are here to help. Can you please DM your email address… https://t.co/OiGZpdNBr7",910731606486339584
1591,AirbnbHelp,2017-09-20 21:59:22-07:00,Wednesday,50454,6005,21,910726496934707200,"@KMuncie Hi Kevin, cleaning and extra guest fees are set by hosts. When searching, the price that you've selected s… https://t.co/kCzF6ZqG2N",910730147699073025
1592,AirbnbHelp,2017-09-20 21:55:46-07:00,Wednesday,50454,6005,21,910726867266805763,"@SethAMcCoy Yikes, we're sorry to hear that. DM us reservation code if you need follow up, we're here for you. https://t.co/WCQEFGIlXC",910729241041530881
1593,AirbnbHelp,2017-09-20 21:51:48-07:00,Wednesday,50454,6005,21,910721876334329857,@rachaelfishman email as it will go directly to the team. Let us know if you have any further questions. (2/2),910728244135186434
1594,AirbnbHelp,2017-09-20 21:51:37-07:00,Wednesday,50454,6005,21,910721876334329857,"@rachaelfishman Hi Rachael, we see that Prachi is in contact with a Trust and Safety team member who can best assis… https://t.co/YEuYuC5z4I",910728199113502722
1595,AirbnbHelp,2017-09-20 21:44:35-07:00,Wednesday,50454,6005,21,910722226311225344,@kotpal Could you DM your reservation code? 2/2,910726427363987456
1596,AirbnbHelp,2017-09-20 21:44:28-07:00,Wednesday,50454,6005,21,910722226311225344,"@kotpal Hi there, we're sorry to hear about your experience and we'd like to know more about this so we can follow… https://t.co/PeDs2kVUhE",910726399857639425
1597,AirbnbHelp,2017-09-20 21:41:30-07:00,Wednesday,50454,6005,21,910722795969097728,"@VixStar_Vlog We're received your DM and will be replying from there shortly, thank you.",910725651069571073
1598,AirbnbHelp,2017-09-20 21:35:34-07:00,Wednesday,50454,6005,21,910717425485844481,@TommyCarstensen Everything is functioning as normal. We recommend trying to log in from a computer using Google Ch… https://t.co/WSz8sPCpGY,910724157951938560
1599,AirbnbHelp,2017-09-20 21:33:53-07:00,Wednesday,50454,6005,21,910708074360401920,"@wordwarfare contact your card provider for further details. On another note, could you delete your tweet as it con… https://t.co/cz1jRQrUV8",910723735275139074
1600,AirbnbHelp,2017-09-20 21:33:16-07:00,Wednesday,50454,6005,21,910708074360401920,"@wordwarfare Hi Ritwick, we're here to help! We had a look at your reservation and your refund has been released fr… https://t.co/qnAlSsivvL",910723578747871232
1601,AirbnbHelp,2017-09-20 21:26:28-07:00,Wednesday,50454,6005,21,910674198519058432,"@KrisJordan We also recommend consulting our Engineering, Travel, and Public Policy blogs at… https://t.co/40yhZVfRL8",910721867887071232
1602,AirbnbHelp,2017-09-20 21:26:16-07:00,Wednesday,50454,6005,21,910674198519058432,"@KrisJordan Hi Kris, thanks for contacting us. Our About Us page is a good place to start: https://t.co/61eIdO2p17. (1/2)",910721818985713666
1603,AirbnbHelp,2017-09-20 21:23:57-07:00,Wednesday,50454,6005,21,910717036392845313,"@GayAtHomeDad We seek for your kind patience, we will follow up with him soon. Thank you.",910721234010337281
1604,AirbnbHelp,2017-09-20 21:20:45-07:00,Wednesday,50454,6005,21,910717911593050112,"@kumarshivm Oh no, we're sorry to hear that and would like to follow up. Please DM us email address tied to account… https://t.co/I8iI3gUye6",910720429039456257
1605,AirbnbHelp,2017-09-20 21:03:44-07:00,Wednesday,50454,6005,21,910715485859323905,"@VixStar_Vlog Hi, Victoria. We'd like to find out how specifically we can help. Could you DM us more details, please? We're here for you!",910716147389095936
1606,AirbnbHelp,2017-09-20 20:42:55-07:00,Wednesday,50454,6005,20,910705157221912577,"@CC18214599 This is great, Cc! Glad that this concern is now fixed. Send us a DM again if there's anything else, we're here for you!",910710907461885952
1607,AirbnbHelp,2017-09-20 20:37:30-07:00,Wednesday,50454,6005,20,910702266885312512,"@GRAHAMTRODGERS Hi, Graham, we'd be happy to help. Can you please DM your email address so that we can locate your… https://t.co/YzzQeRvV9z",910709546980691968
1608,AirbnbHelp,2017-09-20 20:36:38-07:00,Wednesday,50454,6005,20,910703934142021633,"@JollofSoul Oh no, we're sorry to hear that. Please DM us more info along with your email address tied to account,… https://t.co/ksUa06HBEq",910709328235122688
1609,AirbnbHelp,2017-09-20 20:35:28-07:00,Wednesday,50454,6005,20,910701545905377281,"@maricaldeloza We're sorry for the confusion, Claudia. You were entitled to a full refund for this cancellation and… https://t.co/lzFyU0OLGr",910709031890771968
1610,AirbnbHelp,2017-09-20 20:28:40-07:00,Wednesday,50454,6005,20,910700742163537920,"@MrJWells619 It's our pleasure to help, Jarel. You're most welcome! You know where to find us, we're just a tweet/D… https://t.co/w8anNMTCSM",910707322955104257
1611,AirbnbHelp,2017-09-20 20:28:30-07:00,Wednesday,50454,6005,20,910702111725281281,"@TheRealNJR9 Thanks, Nick. We've received your DM and will be responding there, momentarily.",910707282136256512
1612,AirbnbHelp,2017-09-20 20:23:08-07:00,Wednesday,50454,6005,20,910693107980734464,"@tompalladino Hi Thomas, we're sorry for any inconvenience &amp; want to help. Please DM your email &amp; we'll follow up q… https://t.co/RGuIlFqWEw",910705931348004864
1613,AirbnbHelp,2017-09-20 20:19:25-07:00,Wednesday,50454,6005,20,910666859711778817,"@GayAtHomeDad Hello Frank, thank you for writing in. We've updated Tim's case manager and they will directly follow up with him. Thank you.",910704994894192640
1614,AirbnbHelp,2017-09-20 20:16:16-07:00,Wednesday,50454,6005,20,910696248046444546,"@MKonsolos We're here to help, Mariana. We've received your DM's and will be responding there directly.",910704201126342656
1615,AirbnbHelp,2017-09-20 19:58:54-07:00,Wednesday,50454,6005,19,910666878808244224,"@joy723 Hi Jorge, we've received your DM's and will be responding to you there, momentarily. We're sorry for the delay.",910699830812581888
1616,AirbnbHelp,2017-09-20 19:58:07-07:00,Wednesday,50454,6005,19,910698786011348992,@Yesibaby27 We got it!,910699633084690432
1617,AirbnbHelp,2017-09-20 19:42:10-07:00,Wednesday,50454,6005,19,910689093117456384,@maricaldeloza We'll have a case manager to follow up with you directly to assist you. They will reach out to you a… https://t.co/8sADNei5JD,910695618481451008
1618,AirbnbHelp,2017-09-20 19:41:42-07:00,Wednesday,50454,6005,19,910689093117456384,"@maricaldeloza We're really sorry to hear that, Claudia. We've located and your account and confirmed that you've c… https://t.co/XVNi7omAMs",910695504924807168
1619,AirbnbHelp,2017-09-20 19:34:51-07:00,Wednesday,50454,6005,19,910691266043641856,"@michaeloco90 Thank you for your feedback, Michael. We'll be sure to share it with the team!",910693779014914048
1620,AirbnbHelp,2017-09-20 19:34:39-07:00,Wednesday,50454,6005,19,910672368091254784,"@rubinovitz Hi JB, we've received your DM as well and will follow up with you there. Thank you.",910693728381276161
1621,AirbnbHelp,2017-09-20 19:26:41-07:00,Wednesday,50454,6005,19,910688907326394369,"@neusanjeev Please select ""Other City"" from the drop-down menu. DM us if you require further assistance. We're stan… https://t.co/OihNBpDPKh",910691725143941120
1622,AirbnbHelp,2017-09-20 19:24:00-07:00,Wednesday,50454,6005,19,910688907326394369,"@neusanjeev Hi, Experiences is not available yet in Nepal. But you can still create an experience and join the wait… https://t.co/K6WU7DbvEE",910691047231115268
1623,AirbnbHelp,2017-09-20 19:21:56-07:00,Wednesday,50454,6005,19,910679081343000576,@CC18214599 Apologies for the delay. We have the team to look into it and they will be in touch soon. Thank you.,910690529129697281
1624,AirbnbHelp,2017-09-20 19:19:59-07:00,Wednesday,50454,6005,19,910685026752241664,"@CourtTaylorXXX Hi Courtney, could you please DM us your email address so we can look into your reservation? Thank you.",910690037280444416
